date,year,aircraft_type,category,manoeuvre,fit,mac,loc,fio,obstacle,enviro,weather,bird_strike,structural,mechanical,incapacitation,airshow,practice,air_race,demo,demo_prac,flypast,flypast_prac,photo_opp,race_practice,aero_comp,flight_test,military,civilian,formation_team,drone_show,pilot_error,pilot_killed,pilot_injured,crew_kill,crew_inj,pax_kill,pax_inj,spec_kill,spec_inj,pub_kill,pub_inj,para_killed,para_inj,fatalities,casualties,event_name,location,country,remarks,contributing_factor,man_factor,machine_factor,medium_factor,mission_factor,management_factor,continent
1992-11-20,1992,Bede BD-5J,Experimental Homebuilt,Landing,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auckland International Airshow,Auckland,New Zealand,,,0,1,0,0,0,
1992-10-22,1992,Candair CT-114 Tutor,Trainer Jet,Aerobatics Unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quebec,Canada,,,1,0,0,0,0,
1992-09-25,1992,Mikoyan MiG-21Bis,Fighter Jet,Bombing Demo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Air Power Demonstration,Leh ,India,Photo Op Weapons Profile,,1,0,0,0,0,
1992-09-12,1992,Warren Thomas BD-5J,Sport Aerobatic,Split-S,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Chico Airshow,California,USA,,,1,0,0,0,0,
1992-08-31,1992,IA-63 Pampa,Trainer Jet,Spin,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,Farnborough SBAC,Dorset,UK,1 Ejection/1 No Ejection,,1,0,0,0,0,
1992-08-22,1992,Northrop F-5A Freedom Fighter,Fighter Jet,Split-S,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,332 Sqn 50th Anniversary ,Oslo ,Norway,,,1,0,0,0,0,
1992-08-14,1992,Canadair CT-114 Tutor,Trainer Jet,Aerobatics Unknown,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Saskatchewan,Canada,,,0,1,0,0,0,
1992-08-08,1992,Extra 300,Sport Aerobatic,Rolls Vertical,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,SAAF Open Day,Zwartkop,South Africa,Snap Rolls,,1,0,0,0,0,
1992-08-02,1992,Bull KR-2,Experimental Homebuilt,Climb,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,EAA Convention,Oshkosh,USA,,,0,0,0,0,0,
1992-06-27,1992,Supermarine Spitfire,Vintage Fighter Propeller,Loop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Woodford Airshow,Woodford,UK,Loop,,1,0,0,0,0,
1992-06-26,1992,Aero Vodochody L-39 ,Trainer Jet,Aerobatics Unknown,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Tushino,Russia,,,1,0,0,0,0,
1992-05-09,1992,Nanchang CJ-6A,Vintage Trainer Propeller,Roll,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,Richmond Air Park Fly In,Texas,USA,,,1,0,0,0,0,
1992-05-09,1992,Pitts Special S-1T,Sport Aerobatic,Spin,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Albenga,Italy,Spin,,1,0,0,0,0,
1992-04-13,1992,Dornier Dassault Alpha Jet,Trainer Jet,Aerobatics Unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Provence,France,,,1,0,0,0,0,
1992-04-04,1992,Douglas AD4-DW Skyraider,Vintage Fighter Propeller,Landing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Valiant Air Command Warbird Show,Titusville,USA,Runway Overrun,,0,0,0,0,0,
1991-11-23,1991,FMA IA-63 Pampa,Trainer Jet,Loop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Fuerza Aerea Argentina Day,Mendoza,Argentine,,,1,0,0,0,0,
1991-08-25,1991,Piper PA-34,Light Utility,Landing,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurn Airshow,Hampshire,UK,,,0,1,0,0,0,
1991-08-11,1991,North American AT-6 Harvard Mk.4,Vintage Trainer Propeller,Bombing Demo Dive Bomb Attack,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Byron's Originals Aviation Expo,Iowa,USA,Unsynchronised freestyle,,1,0,0,0,0,
1991-08-04,1991,Westland Sea King,Helicopter,Hover High Demo,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,New York Airshow,New York,USA,Ring Vortex State,,1,0,0,0,0,
1991-07-04,1991,Mitsubishi T-2B ,Trainer Jet,Aerobatics Unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,,Hamamatsu,Japan,,,0,0,1,0,0,
1991-06-30,1991,Fuji LM1,Trainer Propeller,Turning,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,Keystone Air Park Show,Florida,USA,,,0,0,0,1,0,
1991-06-30,1991,De Havilland DH98A Dragon Rapide,Vintage Transport Propeller,High Alpha Fly By,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Audley End Airshow,Essex ,UK,,,0,0,1,0,0,
1991-06-23,1991,Heal Sonerai-I,Experimental Homebuilt,Air Race,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Indiana Air Race,Indiana ,USA,,,0,1,0,0,0,
1991-06-22,1991,Beech T-34A Mentor,Vintage Trainer Propeller,Roll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,Redding Airshow,California,USA,,,1,0,0,0,0,
1991-06-15,1991,IAR-99 SOIM,Trainer Jet,Landing,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baneasa Airshow,Bucharest,Romania,,,0,1,0,0,0,
1991-06-01,1991,Taylorcraft DCO-65,Vintage Utility,Takeoff,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,County Family Fair,California,USA,,,0,0,0,0,0,
1991-05-19,1991,Percival Provost TMk 5 ,Vintage Trainer Jet,Turn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Aldermaston Airshow,Berkshire,UK,,,1,0,0,0,0,
1991-04-11,1991,Nieuport 24 Replica,Vintage Fighter Propeller,Wingover,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Essex ,UK,,,1,0,0,0,0,
1991-02-26,1991,Canadair CT-114 Tutor,Trainer Jet,Takeoff,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Saskatchewan,Canada,,,0,0,1,0,0,
1991-02-22,1991,Aermacchi MB-326K,Fighter Jet,Split-S,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Pietersburg,South Africa,,,1,0,0,0,0,
1991-02-13,1991,Dassault Breguet Alphajet,Trainer Jet,Opposition Pass,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,,Salins de Giraud,France,1 Ejection/1 No Ejection,,0,0,0,1,0,
1990-09-23,1990,Pitts S-2B,Sport Aero,Spin,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Chamber of Commerce,Maryland,USA,,,1,0,0,0,0,
1990-09-16,1990,Mikoyan MiG-23MF,Fighter Jet,Climbing Turn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Papa Airbase Open Day,Papa,Hungary,,,1,0,0,0,0,
1990-09-09,1990,Sukhoi Su-27 Flanker,Fighter Jet,Loop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,Salgreda Airshow,Treviso,Italy,,,1,0,0,0,0,
1990-08-02,1990,Boeing Stearman,Vintage Trainer Propeller,Roll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,EAA National Convention,Wisconsin,USA,,,1,0,0,0,0,
1990-07-01,1990,North American AT-6 Harvard,Vintage Trainer Propeller,Roll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Friendship Festival Airshow,Fort Erie,Canada,Incapacitation? Drugs,,1,0,0,0,0,
1990-07-01,1990,North American P-51 Mustang,Vintage Fighter Propeller,Loop,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,National Capital Airshow,Ottawa,Canada,,,0,0,0,0,0,
1990-06-30,1990,Boeing Stearman,Vintage Trainer Propeller,Roll Takeoff,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Groton Air Show,Connecticut ,USA,,,1,0,0,0,0,
1990-06-25,1990,IAR-99 SOIM,Fighter Jet,Inverted Flypast,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,Craiova,Romania,,,1,0,0,0,0,
1990-06-23,1990,North American P-51 Mustang,Vintage Fighter Propeller,Climbing Turn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Memorial Day Airshow,Texas,USA,,,1,0,0,0,0,
1990-06-17,1990,Sukhoi SU-26M,Sport Aerobatic,Roll Snap Gyroscopic Torque ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Oklahoma City Airshow,Oklahoma ,USA,,,1,0,0,0,0,
1990-06-14,1990,Vanek 300,Sport Aerobatic,Cuban 8 Half,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Battle Creek Balloon Festival,Michigan,USA,,Weather,1,0,0,0,0,
1990-05-26,1990,Hispano Aviacion HA-200,Vintage Trainer Jet,Inverted Pass,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Tuskegee Fly In,Alabama,USA,,,1,0,0,0,0,
1990-02-25,1990,North American Harvard AT-6D,Vintage Trainer Propeller,Bombburst,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Warbirds Airshow,Ardmore,New Zealand,,,0,0,0,1,0,
1990-01-23,1990,McDonnell Douglas F/A-18 Hornet,Fighter Jet,Break Fan,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,California,USA,,,0,0,0,1,0,
1989-10-24,1989,Douglas A-4 Skyhawk,Fighter Jet,Roll Under Break,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Ohakea,New Zealand,,,0,0,0,1,0,
1989-10-22,1989,Sepecat Jaguar,Fighter Jet,Aerobatics Unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,7,0,0,1,1,?,Guayaquil,Ecuador,,,1,0,0,0,0,
1989-10-08,1989,Dassault Mirage 2000,Fighter Jet,Downline Roll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,20,0,0,1,1,Indian Air Force Day Parade,New Delhi,India,,,1,0,0,0,0,
1989-09-15,1989,Miller Special JM-2,Racer,Air Race,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Reno Air Races,Nevada,USA,,,0,0,1,0,0,
1989-09-03,1989,Canadair CT-114 Tutor,Trainer Jet,Bombburst Opposition,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Canadian National Exhibition,Ontario,Canada,1 Ejection/1 No Ejetion,,0,0,0,1,0,
1989-08-08,1989,Grumman A-6E Prowler,Fighter Jet,Turn Positioning,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,NAS Whidbey Airshow,Washington,USA,,,1,0,0,0,0,
1989-06-17,1989,North American Harvard AT-6D,Vintage Trainer Propeller,Roll,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Clarkesville Airshow,Arkansaa,USA,,,1,0,0,0,0,
1989-06-10,1989,Hawker Sea Fury,Vintage Fighter Propeller,Landing,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scottish International Air Show ,Prestwick,UK,,,0,1,0,0,0,
1989-06-08,1989,Mikoyan MiG-29,Fighter Jet,High Alpha Flypast ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Paris Airshow,Paris,France,,,0,1,0,0,0,
1989-05-08,1989,Handley Page T.2 Jetstream,Transport Turboprop,Wingover,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,Sea Cadet Open Day,Dorset,UK,,,1,0,0,0,0,
1989-04-26,1989,Dassault Breguet Alphajet,Trainer Jet,Aerobatics Unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iraqi Arms Exhibition,Bahgdad,Iraq,,,0,0,1,0,0,
1989-03-10,1989,North American T-28 Trojan,Vintage Trainer Propeller,Split-S,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Valiant Air Command Warbird Show,Florida,USA,,,1,0,0,0,0,
1988-11-08,1988,Mikoyan MiG-21 Bis Fishbed,Fighter Jet,Flypast,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,Palam Air Base Salute Flight,New Delhi,India,,,0,0,1,0,0,
1988-10-08,1988,Douglas A-20 Havoc,Vintage Bomber Propeller,Turning,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Confederate Airshow,San Benito,USA,,,0,0,0,0,0,
1988-09-23,1988,McDonnell Douglas F-4 Phantom,Fighter Jet,Loop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,Battle of Britain Display,Abingdon,UK,,,1,0,0,0,0,
1988-09-18,1988,North American P-51 Mustang ,Racer,Air Race,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reno Air Races,Nevada,USA,,,0,1,0,0,0,
1988-09-05,1988,Antonov AN-124,Transport Jet,Takeoff,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farnborough SBAC,Farnborough,UK,,,0,1,0,0,0,
1988-08-28,1988,Valmet L90-TP Redigo,Trainer Turboprop,Spin,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Kleine Brogel Airshow,Brussels ,Belgium,,,1,0,0,0,0,
1988-08-28,1988,Aermacchi AM-339,Trainer Jet,Opposition Pass Hole in Heart ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,75,346,0,0,0,0,4,4,Ramstein Open House,Ramstein ,Germany,,,0,0,0,1,0,
1988-08-07,1988,Dassault Mirage 5A,Fighter Jet,Pull-up,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Sanicole Airshow,Sanicole,Belgium,,,0,0,1,0,0,
1988-07-08,1988,Aerospatiale Alouette III,Helicopter,Stall Turn,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zululand Trade Fair,Empangeni,South Africa,,,1,0,0,0,0,
1988-06-26,1988,Airbus A320,Transport Jet,Flypast ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,50,0,0,0,0,0,0,3,53,Mulhouse Airshow,Mulhouse ,Germany,,,1,0,0,0,0,
1988-06-24,1988,BAe Systems Hawk T Mk I,Trainer Jet,Takeoff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Photo Opp,Scampton,UK,,,1,0,0,0,0,
1988-05-30,1988,Gloster Meteor T.7,Trainer Jet,Wingover Dirty,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Warwickshire Air Pageant ,Coventry ,UK,,,1,0,0,0,0,
1988-05-29,1988,MBB BO 105 AH-1 ,Helicopter,Unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,Segelflyclubs Show ,Weissburg ,Germany,,,1,0,0,0,0,
1988-05-06,1988,Boeing Chinook HC1,Helicopter,Taxying,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,3,5,Hanover Internation Airshow,Hanover,Germany,,,0,0,0,0,0,
1988-04-24,1988,McDonnell Douglas F-18 Hornet,Fighter Jet,Loop Square ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,El Toro Airshow,California,USA,,,1,0,0,0,0,
1988-04-16,1988,Aermacchi MB-326M ,Trainer Jet,Inverted Pass,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Stellenbosch Air Club Airshow,Stellenbosch,South Africa,,,0,1,0,0,0,
1988-04-11,1988,Pitts Falcon,Experimental Homebuilt,Aerobatics Unknown,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Sun 'n Fun EAA Fly In,Florida,USA,Hard Landing,,0,1,0,0,0,
1988-03-11,1988,Aermacchi MB-326H ,Trainer Jet,Formation Change,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,East Sale,Australia,Rejoin after a verticl manoeuvre,,0,0,0,1,0,
1988-02-03,1988,Dassault MD.311 Flamant,Vintage Bomber Propeller,Fly By,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,3,3,"Pouilloux, France",Pouilloux,France,,,1,0,0,0,0,
1988-01-22,1988,BAE Systems Hawk T Mk I,Trainer Jet,Roll Back,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Pre-Season Practice,Scampton,UK,,,1,0,0,0,0,
1987-11-16,1987,BAE Systems Hawk T Mk I,Trainer Jet,Turn Climbing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,Scampton,UK,,,0,1,0,0,0,
1987-09-15,1987,Mercer Owl Racer 65-2,Racer,Air Race,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Reno Air Races,Nevada,USA,,,0,1,0,0,0,
1987-09-06,1987,Beechcraft A45 Turbo-Mentor,Trainer Turboprop,Cuban 8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Mammoth Lakes Airshow,Los Angeles,USA,,,1,0,0,0,0,
1987-08-23,1987,Boeing B-17G Flying Fortress,Vintage Bomber Propeller,Landing,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,Bearer County Airshow,Pennsylvannia ,USA,,,0,0,1,0,0,
1987-08-08,1987,Allen Pitts Special S-1,Sport Aero,Pullup,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Fairfield County Airshow,Ohio,USA,,,1,0,0,0,0,
1987-08-02,1987,Stampe SV.4B,Vintage Sport Aero,Aerobatics Unknown,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1987 Garden Party,Hertfordshire,UK,,,0,1,0,0,0,
1987-07-25,1987,Dassault Dornier Alphajet,Trainer Jet,Opposition Pass,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Annemasse Airshow,Geneva,Switzerland,,,0,0,0,1,0,
1987-07-01,1987,Lockheed C-130E Hercules,Transport Turboprop,LAPES Demo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,4,6,Ft. Bragg Open House Operational Capability Demonstration Exercise,North Carolina,USA,,,1,0,0,0,0,
1987-06-21,1987,Bristol Blenheim Mk IV,Vintage Bomber Propeller,Landing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,3,GAPAN Airshow,Denham,UK,,,0,0,0,0,0,
1987-06-21,1987,De Havilland DH89A Rapide,Vintage Transport Propeller,Takeoff,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duxford Airshow,Cambridgeshire ,UK,,,1,0,0,0,0,
1987-04-25,1987,North American F-86 Sabre,Vintage Fighter Jet,Fly By,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Shafter Airshow,California,USA,Ejection Seat not armed,,0,1,0,0,0,
1987-03-13,1987,Boeing KC-135 Stratotanker,Transport Jet,Takeoff,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,6,6,Fairchild Aerospace Day,Washington State,USA,,,0,0,1,0,0,
